id_klienta,wiek,zawod,stan_cywilny,wyksztalcenie,debet,hipoteka,pozyczka,liczba_kontaktow,przerwa,poprzednie,poprzedni_wynik,zmiennosc_zatrudnienia,CPI,CCI,EURIBOR3M,wskaznik_zatrudnienia,rezultat
22713,30,technician,single,high.school,no,yes,no,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
22714,32,technician,single,professional.course,no,no,no,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
22715,36,blue-collar,married,basic.9y,no,yes,no,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
22716,33,admin.,married,professional.course,no,no,no,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
22717,47,services,single,high.school,no,no,no,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
22718,35,admin.,divorced,high.school,no,yes,no,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
22719,52,blue-collar,divorced,basic.4y,no,no,no,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
22720,33,blue-collar,married,basic.9y,no,no,no,2,999,1,failure,-1.8,93.075,-47.1,1.415,5099.1,no
22721,59,admin.,married,unknown,unknown,yes,no,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
22722,43,admin.,married,university.degree,unknown,yes,no,6,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
22723,46,admin.,married,university.degree,no,no,no,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
22724,45,blue-collar,divorced,basic.4y,no,yes,no,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
22725,37,blue-collar,divorced,basic.9y,unknown,no,no,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
22726,36,self-employed,divorced,basic.4y,no,no,no,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,no
22727,36,blue-collar,married,basic.9y,no,yes,no,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
22728,38,admin.,married,university.degree,no,no,no,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
22729,43,services,married,high.school,no,no,no,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
22730,38,admin.,single,high.school,unknown,yes,no,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
22731,39,blue-collar,married,unknown,unknown,no,no,2,999,0,nonexistent,1.4,93.918,-42.7,4.956,5228.1,no
22732,27,student,single,university.degree,no,yes,no,1,0,3,success,-1.7,94.027,-38.3,0.9,4991.6,yes
22733,50,services,single,high.school,unknown,yes,no,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
22734,36,self-employed,married,basic.9y,no,yes,yes,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
22735,35,blue-collar,married,basic.4y,no,yes,no,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
22736,51,self-employed,married,university.degree,unknown,no,no,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
22737,50,admin.,married,university.degree,no,unknown,unknown,2,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no
22738,39,blue-collar,married,basic.4y,unknown,yes,no,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
22739,34,technician,married,professional.course,no,no,no,2,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no
22740,33,admin.,married,high.school,no,no,no,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
22741,37,admin.,married,high.school,unknown,yes,no,4,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
22742,35,admin.,married,high.school,no,no,no,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
22743,27,unemployed,single,basic.9y,no,no,no,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
22744,34,admin.,single,university.degree,unknown,no,no,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
22745,30,admin.,divorced,high.school,no,yes,no,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
22746,37,blue-collar,married,basic.9y,no,no,no,3,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
22747,43,admin.,married,university.degree,no,no,no,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,no
22748,30,admin.,married,university.degree,no,yes,no,23,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
22749,36,services,married,high.school,unknown,yes,no,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
22750,34,blue-collar,single,unknown,no,yes,no,1,999,1,failure,-1.8,93.369,-34.8,0.636,5008.7,yes
22751,26,blue-collar,married,basic.4y,no,yes,yes,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
22752,47,management,married,high.school,no,yes,no,2,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
22753,33,blue-collar,married,basic.4y,unknown,no,no,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
22754,35,admin.,single,high.school,unknown,yes,no,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
22755,29,student,single,professional.course,no,yes,yes,1,7,1,success,-3.4,92.649,-30.1,0.714,5017.5,yes
22756,52,self-employed,married,basic.9y,unknown,yes,no,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
22757,59,retired,married,university.degree,no,yes,no,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
22758,46,admin.,married,high.school,no,no,no,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
22759,33,technician,married,professional.course,no,yes,no,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
22760,42,blue-collar,married,basic.4y,no,yes,yes,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no
22761,48,admin.,married,high.school,no,no,no,1,999,0,nonexistent,-0.1,93.798,-40.4,5,5195.8,yes
22762,33,services,divorced,high.school,no,yes,no,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
22763,44,services,married,high.school,unknown,yes,yes,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
22764,46,blue-collar,married,basic.4y,unknown,yes,no,9,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
22765,31,admin.,single,high.school,no,yes,yes,4,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
22766,24,blue-collar,married,basic.9y,unknown,yes,no,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,no
22767,44,blue-collar,married,basic.9y,unknown,yes,no,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
22768,50,services,married,university.degree,unknown,no,no,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
22769,35,blue-collar,married,basic.9y,no,no,no,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
22770,39,blue-collar,married,basic.4y,unknown,no,no,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
22771,37,blue-collar,married,basic.9y,no,no,no,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
22772,25,admin.,single,high.school,no,no,no,2,999,0,nonexistent,-1.7,94.215,-40.3,0.81,4991.6,yes
22773,62,blue-collar,married,unknown,no,no,no,3,999,0,nonexistent,-1.1,94.601,-49.5,0.972,4963.6,no
22774,38,blue-collar,single,high.school,unknown,yes,no,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,yes
22775,28,self-employed,single,university.degree,no,no,no,1,999,2,failure,-1.7,94.215,-40.3,0.846,4991.6,no
22776,37,self-employed,married,university.degree,no,no,no,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
22777,48,housemaid,married,professional.course,no,yes,no,2,6,2,success,-1.7,94.215,-40.3,0.896,4991.6,yes
22778,35,blue-collar,divorced,basic.9y,unknown,no,no,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
22779,39,admin.,married,university.degree,no,no,no,6,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
22780,33,admin.,single,high.school,no,yes,no,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no
22781,38,blue-collar,married,basic.9y,no,no,no,1,999,1,failure,-1.8,93.075,-47.1,1.423,5099.1,no
22782,33,admin.,single,university.degree,no,yes,yes,1,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no
22783,50,technician,married,professional.course,no,no,no,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
22784,29,blue-collar,married,high.school,unknown,no,no,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
22785,34,blue-collar,married,basic.4y,no,no,no,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
22786,45,blue-collar,divorced,basic.9y,no,yes,no,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
22787,31,blue-collar,married,basic.9y,no,no,no,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
22788,42,services,single,high.school,no,no,no,4,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
22789,49,blue-collar,married,basic.9y,no,yes,no,1,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
22790,46,admin.,single,university.degree,no,no,no,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
22791,49,technician,married,basic.4y,no,yes,no,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
22792,55,admin.,married,high.school,no,no,no,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
22793,35,entrepreneur,divorced,university.degree,no,no,no,4,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
22794,26,blue-collar,married,basic.9y,no,no,no,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
22795,29,admin.,single,high.school,no,yes,no,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
22796,29,admin.,married,university.degree,no,yes,no,1,999,0,nonexistent,-1.8,93.075,-47.1,1.498,5099.1,no
22797,47,blue-collar,married,basic.4y,no,no,yes,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
22798,42,blue-collar,married,basic.6y,no,yes,no,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
22799,28,blue-collar,married,basic.9y,unknown,unknown,unknown,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
22800,41,admin.,single,high.school,no,yes,no,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no
22801,31,admin.,married,basic.9y,no,yes,no,3,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
22802,32,blue-collar,divorced,basic.9y,no,no,no,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
22803,35,admin.,single,basic.4y,unknown,no,no,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
22804,29,technician,married,professional.course,no,no,no,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
22805,25,services,single,high.school,no,no,yes,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
22806,34,admin.,single,university.degree,unknown,no,no,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,no
22807,48,admin.,married,university.degree,no,no,yes,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
22808,29,management,married,university.degree,no,no,no,1,999,1,failure,-0.1,93.2,-42,4.12,5195.8,no
22809,31,technician,married,university.degree,no,no,no,1,999,1,failure,-0.1,93.2,-42,4.12,5195.8,no
22810,40,technician,married,professional.course,unknown,yes,no,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
22811,37,technician,single,high.school,no,yes,no,2,999,0,nonexistent,-1.8,93.075,-47.1,1.406,5099.1,no
22812,57,management,married,university.degree,unknown,yes,yes,2,999,1,failure,-0.1,93.2,-42,4.021,5195.8,no
22813,39,blue-collar,married,basic.4y,unknown,unknown,unknown,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
22814,48,services,married,high.school,no,yes,no,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,no
22815,33,technician,married,high.school,no,no,no,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
22816,31,admin.,married,university.degree,no,yes,yes,1,999,1,failure,-0.1,93.2,-42,4.12,5195.8,no
22817,33,retired,married,high.school,no,yes,no,3,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,yes
22818,39,services,married,high.school,no,no,no,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
22819,27,services,married,high.school,unknown,no,no,1,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,yes
22820,55,blue-collar,married,basic.9y,no,yes,yes,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
22821,41,blue-collar,single,basic.9y,unknown,no,no,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
22822,53,retired,divorced,basic.4y,no,no,no,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
22823,44,technician,married,professional.course,no,no,no,3,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
22824,32,admin.,married,university.degree,unknown,yes,no,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
22825,40,services,married,basic.6y,unknown,no,no,11,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
22826,52,blue-collar,married,basic.4y,no,yes,no,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,no
22827,55,blue-collar,married,basic.9y,unknown,yes,no,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
22828,44,admin.,single,professional.course,unknown,no,no,6,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
22829,42,blue-collar,divorced,basic.9y,no,no,no,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
22830,57,management,married,university.degree,no,no,yes,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
22831,41,services,married,basic.9y,no,yes,no,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
22832,27,blue-collar,married,basic.9y,no,no,no,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,no
22833,34,admin.,single,university.degree,no,no,no,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
22834,31,admin.,divorced,university.degree,no,yes,no,1,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
22835,33,self-employed,married,university.degree,no,yes,no,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
22836,30,admin.,single,university.degree,no,no,no,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,no
22837,41,admin.,married,university.degree,no,no,no,1,999,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,no
22838,36,technician,divorced,basic.9y,no,yes,no,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
22839,41,admin.,divorced,high.school,no,no,no,11,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,yes
22840,28,technician,married,university.degree,no,yes,yes,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
22841,38,technician,married,university.degree,no,yes,no,1,999,0,nonexistent,-1.8,92.843,-50,1.687,5099.1,yes
22842,73,retired,married,professional.course,no,yes,no,2,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,no
22843,32,services,married,high.school,no,yes,no,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
22844,40,services,married,high.school,unknown,yes,no,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
22845,37,self-employed,divorced,university.degree,no,yes,yes,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
22846,49,technician,married,unknown,unknown,yes,no,14,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
22847,31,housemaid,married,basic.4y,unknown,no,no,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
22848,27,admin.,married,high.school,no,yes,no,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
22849,46,services,divorced,high.school,no,yes,no,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
22850,49,admin.,married,basic.9y,no,no,no,15,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
22851,38,admin.,divorced,university.degree,no,no,no,3,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
22852,29,blue-collar,single,high.school,no,yes,yes,1,999,1,failure,-1.8,93.075,-47.1,1.445,5099.1,no
22853,40,blue-collar,divorced,unknown,unknown,no,no,1,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no
22854,23,student,single,university.degree,no,yes,no,2,6,2,success,-3,92.713,-33,0.718,5023.5,no
22855,31,blue-collar,married,basic.9y,no,no,no,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
22856,29,blue-collar,single,high.school,no,yes,no,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
22857,30,admin.,single,basic.9y,no,no,no,2,999,1,failure,-0.1,93.2,-42,4.076,5195.8,no
22858,30,student,single,university.degree,no,yes,no,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
22859,33,blue-collar,married,basic.9y,no,no,yes,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
22860,31,blue-collar,married,high.school,no,yes,yes,4,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
22861,42,admin.,single,high.school,no,no,yes,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
22862,25,student,single,unknown,no,no,no,1,999,0,nonexistent,-2.9,92.469,-33.6,1.044,5076.2,no
22863,45,blue-collar,married,basic.4y,no,yes,no,2,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,no
22864,29,admin.,single,basic.9y,no,yes,no,2,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no
22865,24,services,married,high.school,no,no,no,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
22866,51,technician,married,high.school,no,no,no,2,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
22867,49,admin.,married,university.degree,unknown,no,no,5,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
22868,34,blue-collar,single,high.school,no,yes,no,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,no
22869,29,blue-collar,married,basic.9y,no,yes,yes,7,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
22870,58,admin.,married,university.degree,no,no,no,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
22871,25,blue-collar,married,basic.9y,no,no,no,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
22872,34,admin.,single,high.school,no,no,no,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
22873,30,admin.,single,university.degree,no,yes,no,2,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
22874,50,admin.,married,professional.course,no,no,no,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,yes
22875,33,management,married,university.degree,no,no,no,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
22876,35,technician,married,professional.course,no,no,no,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
22877,46,admin.,married,university.degree,unknown,yes,no,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
22878,26,technician,married,professional.course,no,yes,no,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
22879,30,admin.,married,university.degree,no,no,yes,2,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,no
22880,24,blue-collar,single,basic.9y,no,yes,no,3,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
22881,31,technician,single,university.degree,no,no,no,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
22882,35,services,married,basic.9y,no,no,no,1,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,no
22883,35,blue-collar,married,unknown,no,no,no,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
22884,38,admin.,married,university.degree,no,no,no,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
22885,35,admin.,single,university.degree,unknown,yes,no,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
22886,54,housemaid,divorced,basic.4y,no,yes,no,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
22887,37,technician,married,university.degree,no,yes,no,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
22888,36,admin.,married,university.degree,no,yes,yes,2,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
22889,46,management,married,high.school,unknown,no,no,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
22890,47,blue-collar,divorced,basic.4y,unknown,no,no,3,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,no
22891,30,self-employed,married,professional.course,no,no,no,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
22892,56,admin.,married,basic.9y,no,yes,no,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
22893,54,blue-collar,married,basic.4y,no,no,yes,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
22894,26,student,single,high.school,no,no,no,1,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,no
22895,29,admin.,married,university.degree,no,yes,no,1,999,2,failure,-1.7,94.215,-40.3,0.835,4991.6,no
22896,35,blue-collar,married,basic.9y,no,yes,no,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
22897,50,entrepreneur,married,basic.9y,no,no,no,1,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,no
22898,33,management,single,university.degree,no,no,no,3,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,yes
22899,44,blue-collar,married,basic.4y,no,no,no,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
22900,28,admin.,single,high.school,no,yes,no,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
22901,50,technician,married,basic.6y,no,yes,no,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
22902,31,admin.,single,university.degree,no,no,no,8,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
22903,55,technician,married,professional.course,unknown,no,no,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
22904,74,retired,married,professional.course,no,yes,no,2,3,1,success,-3.4,92.431,-26.9,0.74,5017.5,no
22905,47,technician,married,basic.9y,no,yes,no,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
22906,54,unemployed,single,basic.6y,no,yes,yes,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
22907,35,entrepreneur,divorced,university.degree,no,yes,no,2,999,1,failure,-2.9,92.963,-40.8,1.26,5076.2,no
22908,22,services,married,high.school,no,yes,no,7,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
22909,39,admin.,divorced,high.school,no,no,no,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
22910,37,blue-collar,married,basic.4y,no,no,no,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
