id_klienta,wiek,zawod,stan_cywilny,wyksztalcenie,debet,hipoteka,pozyczka,liczba_kontaktow,przerwa,poprzednie,poprzedni_wynik,zmiennosc_zatrudnienia,CPI,CCI,EURIBOR3M,wskaznik_zatrudnienia
46436,49,blue-collar,married,basic.6y,unknown,yes,no,4,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1
46437,38,blue-collar,married,basic.6y,unknown,yes,yes,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191
46438,50,management,married,university.degree,unknown,no,no,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
46439,35,technician,single,professional.course,no,yes,no,4,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1
46440,53,admin.,divorced,high.school,no,no,no,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
46441,44,unknown,married,basic.6y,no,no,no,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191
46442,48,admin.,divorced,high.school,no,no,no,3,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8
46443,51,entrepreneur,married,university.degree,unknown,yes,yes,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
46444,22,student,single,high.school,no,yes,yes,1,999,1,failure,-2.9,92.963,-40.8,1.26,5076.2
46445,43,blue-collar,married,basic.9y,no,no,no,18,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191
46446,33,blue-collar,married,unknown,no,yes,no,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1
46447,57,admin.,married,basic.9y,no,no,yes,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
46448,38,management,divorced,university.degree,no,no,no,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
46449,38,admin.,married,university.degree,no,yes,no,6,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
46450,36,blue-collar,married,basic.6y,unknown,no,no,1,999,1,failure,-0.1,93.2,-42,4.12,5195.8
46451,38,blue-collar,married,professional.course,no,no,no,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191
46452,30,admin.,married,university.degree,no,no,no,2,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8
46453,39,admin.,married,high.school,no,yes,no,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1
46454,38,technician,married,professional.course,unknown,yes,no,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191
46455,19,student,single,unknown,no,unknown,unknown,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
46456,34,admin.,single,university.degree,no,yes,no,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
46457,30,management,single,high.school,no,no,yes,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1
46458,33,admin.,married,university.degree,no,yes,no,7,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
46459,50,blue-collar,married,basic.4y,no,yes,no,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191
46460,37,management,married,university.degree,no,yes,no,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1
46461,50,blue-collar,single,professional.course,no,no,no,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1
46462,30,services,married,high.school,no,yes,no,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191
46463,30,admin.,single,basic.9y,no,no,no,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1
46464,38,entrepreneur,married,university.degree,unknown,yes,no,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1
46465,39,technician,married,high.school,no,no,no,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
46466,42,blue-collar,married,basic.9y,unknown,no,no,4,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1
46467,53,technician,divorced,professional.course,no,no,no,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
46468,40,entrepreneur,married,basic.4y,unknown,yes,no,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
46469,29,admin.,married,high.school,no,no,no,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1
46470,52,admin.,single,high.school,unknown,yes,no,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
46471,33,technician,married,basic.9y,unknown,yes,no,4,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1
46472,32,admin.,single,university.degree,no,no,no,2,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8
46473,32,technician,single,high.school,no,no,no,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1
46474,37,technician,single,professional.course,no,no,no,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1
46475,48,blue-collar,married,basic.9y,no,no,no,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191
46476,27,student,single,university.degree,no,unknown,unknown,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1
46477,21,unemployed,single,high.school,no,yes,no,1,999,0,nonexistent,-2.9,92.469,-33.6,1.059,5076.2
46478,24,technician,married,professional.course,no,no,no,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
46479,29,admin.,married,basic.9y,no,yes,no,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191
46480,29,blue-collar,single,professional.course,no,yes,no,7,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191
46481,47,admin.,married,basic.9y,no,yes,no,7,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
46482,44,services,divorced,high.school,unknown,yes,no,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191
46483,41,admin.,married,university.degree,no,yes,no,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
46484,45,technician,married,professional.course,no,no,no,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
46485,30,technician,single,university.degree,no,yes,yes,4,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1
46486,32,services,married,high.school,no,no,no,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2
46487,49,admin.,divorced,university.degree,no,yes,no,1,4,1,success,-2.9,92.963,-40.8,1.262,5076.2
46488,35,blue-collar,married,basic.6y,unknown,no,no,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191
46489,32,blue-collar,married,basic.9y,no,yes,yes,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8
46490,48,blue-collar,married,high.school,no,no,no,2,3,1,success,-1.8,92.893,-46.2,1.266,5099.1
46491,25,admin.,single,university.degree,no,no,no,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
46492,51,blue-collar,married,basic.4y,no,no,no,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191
46493,32,self-employed,divorced,professional.course,no,no,no,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191
46494,35,blue-collar,married,basic.9y,no,yes,no,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1
46495,49,technician,married,high.school,no,yes,no,1,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1
46496,49,admin.,married,high.school,no,no,no,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
46497,27,admin.,married,professional.course,no,no,no,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1
46498,48,services,married,professional.course,unknown,yes,yes,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
46499,43,admin.,married,unknown,no,yes,no,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1
46500,55,technician,married,professional.course,no,no,no,1,999,1,failure,-0.1,93.2,-42,4.021,5195.8
46501,30,admin.,married,university.degree,no,no,no,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
46502,32,blue-collar,married,basic.9y,no,no,no,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191
46503,25,admin.,single,professional.course,no,yes,no,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1
46504,45,services,married,high.school,unknown,no,no,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
46505,43,admin.,married,high.school,no,no,no,10,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
46506,36,management,married,university.degree,no,yes,no,2,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1
46507,44,services,married,basic.4y,unknown,no,yes,4,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1
46508,23,admin.,single,university.degree,no,no,yes,5,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
46509,27,self-employed,single,university.degree,no,no,no,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1
46510,35,student,married,basic.9y,no,no,no,6,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1
46511,46,blue-collar,married,basic.9y,no,yes,no,1,999,1,failure,-0.1,93.2,-42,4.153,5195.8
46512,34,admin.,married,high.school,no,yes,yes,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
46513,66,admin.,married,university.degree,no,no,no,2,4,1,success,-2.9,92.201,-31.4,0.884,5076.2
46514,34,technician,single,university.degree,no,yes,no,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
46515,45,blue-collar,single,basic.9y,no,yes,yes,2,999,1,failure,-0.1,93.2,-42,4.191,5195.8
46516,37,unemployed,unknown,university.degree,no,no,no,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2
46517,35,entrepreneur,married,basic.9y,no,no,no,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
46518,38,technician,married,professional.course,unknown,no,yes,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
46519,34,services,married,basic.9y,no,yes,yes,3,999,1,failure,-1.7,94.215,-40.3,0.84,4991.6
46520,57,retired,married,basic.4y,no,yes,yes,3,999,0,nonexistent,-2.9,92.963,-40.8,1.252,5076.2
46521,43,technician,married,basic.9y,unknown,yes,no,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191
46522,60,retired,divorced,basic.4y,no,yes,no,1,999,0,nonexistent,-3.4,92.431,-26.9,0.722,5017.5
46523,44,self-employed,divorced,high.school,no,yes,no,13,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1
46524,38,technician,married,professional.course,no,yes,yes,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191
46525,48,blue-collar,married,basic.6y,no,yes,no,5,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1
46526,34,admin.,single,university.degree,unknown,yes,no,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
46527,48,admin.,married,university.degree,unknown,yes,no,2,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8
46528,35,technician,married,university.degree,no,yes,no,1,6,3,failure,-1.7,94.027,-38.3,0.9,4991.6
46529,37,services,married,high.school,no,yes,no,2,12,1,success,-1.8,92.893,-46.2,1.327,5099.1
46530,44,blue-collar,married,basic.4y,unknown,no,no,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191
46531,23,student,single,high.school,no,yes,no,3,999,0,nonexistent,-1.1,94.601,-49.5,1.025,4963.6
46532,36,services,married,high.school,no,no,no,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
46533,40,housemaid,married,basic.6y,unknown,unknown,unknown,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
46534,40,management,married,high.school,no,no,no,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191
46535,37,admin.,married,university.degree,no,no,yes,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191
46536,58,retired,married,university.degree,no,no,no,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191
46537,44,blue-collar,married,basic.6y,no,no,no,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
46538,37,self-employed,divorced,basic.9y,no,yes,no,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8
46539,35,admin.,married,university.degree,no,yes,no,1,999,1,failure,-3.4,92.431,-26.9,0.74,5017.5
46540,36,technician,married,basic.4y,no,no,no,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1
46541,53,admin.,divorced,university.degree,no,unknown,unknown,10,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
46542,62,technician,married,unknown,no,no,no,2,999,0,nonexistent,-1.8,93.369,-34.8,0.646,5008.7
46543,34,entrepreneur,single,professional.course,no,no,no,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191
46544,38,services,divorced,high.school,unknown,no,no,1,999,1,failure,-1.8,93.075,-47.1,1.453,5099.1
46545,52,blue-collar,single,basic.9y,unknown,yes,no,3,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8
46546,59,retired,married,basic.4y,no,no,no,27,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1
46547,30,blue-collar,single,university.degree,no,no,no,1,999,0,nonexistent,-1.8,92.843,-50,1.531,5099.1
46548,52,blue-collar,married,basic.9y,no,yes,yes,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1
46549,42,technician,married,basic.9y,unknown,yes,no,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
46550,34,blue-collar,married,basic.6y,no,no,no,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1
46551,31,technician,single,university.degree,no,yes,no,5,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
46552,35,admin.,single,unknown,no,yes,no,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
46553,28,unknown,single,basic.9y,unknown,no,no,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191
46554,37,admin.,divorced,university.degree,unknown,yes,no,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1
46555,36,services,married,high.school,unknown,no,no,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1
46556,41,blue-collar,married,basic.9y,no,no,yes,5,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191
46557,38,blue-collar,married,basic.6y,unknown,yes,no,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
46558,42,blue-collar,married,basic.9y,no,no,no,1,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1
46559,29,technician,single,professional.course,no,yes,no,3,999,0,nonexistent,-1.7,94.215,-40.3,0.84,4991.6
46560,40,entrepreneur,married,basic.9y,no,yes,no,2,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1
46561,34,admin.,married,high.school,unknown,no,no,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1
46562,59,retired,married,basic.9y,no,no,no,9,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
46563,38,technician,married,professional.course,no,yes,no,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
46564,54,self-employed,married,university.degree,no,yes,no,6,6,1,success,-1.1,94.601,-49.5,0.987,4963.6
46565,34,services,single,high.school,no,no,no,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
46566,29,entrepreneur,married,high.school,no,yes,no,2,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1
46567,34,admin.,divorced,university.degree,no,yes,no,14,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
46568,35,admin.,single,high.school,no,yes,no,5,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1
46569,31,self-employed,single,university.degree,no,no,no,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1
46570,32,blue-collar,divorced,basic.9y,no,yes,no,2,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8
46571,35,blue-collar,married,basic.9y,no,no,yes,3,999,2,failure,-3,92.713,-33,0.707,5023.5
46572,41,blue-collar,married,high.school,no,yes,no,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
46573,37,blue-collar,married,basic.6y,no,no,no,1,999,0,nonexistent,-3.4,92.431,-26.9,0.74,5017.5
46574,29,admin.,single,university.degree,no,no,no,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
46575,45,housemaid,single,basic.4y,no,no,no,4,999,0,nonexistent,-3.4,92.379,-29.8,0.797,5017.5
46576,47,management,divorced,university.degree,no,no,no,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191
46577,74,retired,divorced,basic.4y,no,no,yes,2,14,2,failure,-1.8,93.749,-34.6,0.643,5008.7
46578,52,admin.,married,university.degree,no,no,no,2,999,0,nonexistent,-3.4,92.379,-29.8,0.762,5017.5
46579,47,admin.,married,university.degree,no,no,no,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
46580,46,self-employed,married,high.school,unknown,yes,no,1,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1
46581,43,blue-collar,single,professional.course,no,no,no,3,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1
46582,47,blue-collar,married,professional.course,unknown,no,no,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191
46583,48,blue-collar,married,basic.6y,unknown,no,no,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
46584,49,technician,married,basic.6y,unknown,no,no,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1
46585,36,blue-collar,single,basic.6y,no,no,no,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191
46586,39,services,single,high.school,no,yes,no,3,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1
46587,29,admin.,single,high.school,no,yes,yes,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1
46588,42,blue-collar,married,basic.9y,no,yes,no,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191
46589,59,retired,divorced,basic.4y,unknown,yes,no,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
46590,30,admin.,married,high.school,unknown,yes,no,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
46591,44,admin.,married,university.degree,unknown,yes,yes,4,999,0,nonexistent,1.4,94.465,-41.8,4.955,5228.1
46592,41,technician,married,professional.course,no,no,no,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191
46593,32,admin.,married,high.school,no,yes,no,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1
46594,29,blue-collar,married,basic.4y,unknown,yes,no,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
46595,33,admin.,single,university.degree,no,yes,no,3,6,2,success,-3.4,92.431,-26.9,0.74,5017.5
46596,34,self-employed,single,university.degree,no,no,no,6,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1
46597,35,technician,married,professional.course,no,yes,no,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
46598,37,blue-collar,married,high.school,unknown,no,no,14,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191
46599,42,management,married,basic.9y,no,yes,no,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
46600,33,admin.,single,university.degree,no,yes,no,2,999,1,failure,-1.8,93.749,-34.6,0.642,5008.7
46601,56,retired,married,unknown,no,no,no,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
46602,28,technician,single,university.degree,no,yes,no,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1
46603,42,blue-collar,married,basic.4y,unknown,no,no,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
46604,29,blue-collar,single,basic.6y,no,yes,no,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
46605,43,blue-collar,married,basic.6y,no,yes,no,4,999,1,failure,-2.9,92.963,-40.8,1.281,5076.2
46606,53,services,married,professional.course,no,yes,no,10,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
46607,29,blue-collar,married,professional.course,no,no,no,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1
46608,52,blue-collar,married,basic.9y,no,no,yes,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
46609,27,technician,single,university.degree,no,yes,no,8,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1
46610,27,technician,single,professional.course,no,yes,no,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191
46611,28,admin.,married,high.school,no,yes,no,1,999,0,nonexistent,1.4,93.918,-42.7,4.955,5228.1
46612,37,blue-collar,married,high.school,no,no,no,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
46613,41,services,single,high.school,no,yes,no,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1
46614,29,blue-collar,married,basic.9y,no,yes,no,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1
46615,33,admin.,married,high.school,no,no,yes,1,6,2,success,-2.9,92.201,-31.4,0.859,5076.2
46616,33,services,single,basic.6y,unknown,no,no,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191
46617,42,blue-collar,married,basic.6y,no,no,no,7,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
46618,52,technician,married,university.degree,no,no,yes,1,2,2,success,-1.8,93.876,-40,0.668,5008.7
46619,47,blue-collar,married,basic.6y,no,no,no,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191
46620,58,admin.,married,basic.4y,unknown,no,no,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
46621,38,entrepreneur,married,professional.course,no,no,no,5,3,2,success,-1.8,93.876,-40,0.682,5008.7
46622,38,blue-collar,single,basic.9y,no,no,no,5,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
46623,54,services,married,basic.4y,no,yes,yes,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
46624,37,technician,married,professional.course,no,no,yes,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
46625,37,admin.,married,high.school,no,yes,yes,1,999,0,nonexistent,-3.4,92.649,-30.1,0.722,5017.5
46626,34,blue-collar,single,basic.9y,no,yes,no,1,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1
46627,42,admin.,married,university.degree,no,yes,no,12,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1
46628,55,technician,married,professional.course,no,no,no,7,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
46629,49,technician,married,basic.4y,no,no,no,1,999,1,failure,-0.1,93.2,-42,4.021,5195.8
46630,48,services,married,high.school,no,yes,yes,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
46631,32,management,single,university.degree,no,no,no,8,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1
46632,43,services,divorced,unknown,unknown,yes,yes,7,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
46633,49,technician,married,high.school,no,no,no,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1
46634,28,technician,married,basic.9y,no,yes,no,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1
46635,43,blue-collar,married,basic.9y,unknown,yes,no,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1
46636,36,blue-collar,married,basic.6y,no,no,no,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8
46637,55,admin.,married,high.school,no,no,no,1,999,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2
46638,34,admin.,married,university.degree,no,no,no,2,999,0,nonexistent,-2.9,92.201,-31.4,0.843,5076.2
